File,method,classification,seconds_total,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,mean_test_log_loss,std_test_log_loss
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.003647449016571045,0.0011950822425527987,0.011034739017486573,0.0029503447952659106,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0035655546188354493,0.0005134113952725363,0.010836102962493897,0.0011255981813497297,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0035524964332580566,0.0001339687695741234,0.010937230587005615,0.0011888649358602977,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0034604811668395995,8.68445144405693e-05,0.01054023027420044,0.000910171827733037,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.01}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0035288643836975096,0.0004970750305346719,0.010939462184906006,0.0016620683611338943,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.1}",0.598125,0.11499150783862258,0.5947042402042402,0.14631886490027746,0.57875,0.194176948940908,0.5769269005847952,0.15686779682820534,0.6490625,0.14579757746187005,-0.7738311572620834,0.21270944177365908
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0031426239013671877,0.0005298788230981716,0.01063997983932495,0.0010776369558480542,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-05}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0031752562522888183,0.0006597399688948718,0.010911581516265869,0.0017083990348105524,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.0001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0030951642990112303,0.00010516311278767099,0.010724842548370361,0.0013330088782733166,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0032710933685302732,0.0008796886925177163,0.010523693561553955,0.0008367814020623605,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.01}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716,0.64375,0.13893076625607448,-0.7906289137529786,0.21187068221249855
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,26.525426864624023,0.0031718850135803224,0.0006311035897480047,0.010594437122344971,0.0008745786513220986,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.1}",0.598125,0.11499150783862258,0.5947042402042402,0.14631886490027746,0.57875,0.194176948940908,0.5769269005847952,0.15686779682820534,0.6490625,0.14579757746187005,-0.7738311572620834,0.21270944177365908
