File,method,classification,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0037041449546813964,0.0013003573761485737,0.007320330142974853,0.003445229898416854,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.003606119155883789,0.0016790514693452172,0.006620731353759766,0.0010339798557906774,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0035128402709960938,0.0006221486308890073,0.006798803806304932,0.0012186138876514449,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0035230302810668945,0.0007239318856759841,0.006533794403076172,0.000609123859820399,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.01}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0035502934455871583,0.0008061624618912703,0.0068397331237792965,0.0012051912549652267,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.1}",0.598125,0.11499150783862258,0.5947042402042402,0.14631886490027746,0.57875,0.194176948940908,0.5769269005847952,0.15686779682820534
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.003159961700439453,0.0004695867297545843,0.006667308807373047,0.0011357745164079754,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-05}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0031464624404907225,0.0007483785539910951,0.006502177715301514,0.0006369397421819573,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.0001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0030634450912475587,0.000162062976767342,0.006606931686401367,0.0005028506508834744,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0031113958358764647,0.00041343445565662047,0.006908297538757324,0.0017446040219306846,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.01}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.003040103912353516,0.00013891193003446705,0.006596364974975586,0.0006422371024265607,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.1}",0.598125,0.11499150783862258,0.5947042402042402,0.14631886490027746,0.57875,0.194176948940908,0.5769269005847952,0.15686779682820534
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0035278987884521484,0.0005592816317308138,0.006689960956573486,0.0008394480288941164,"{'LDA__n_components': 1, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0035309982299804687,0.000604627091684202,0.0067372727394104,0.0010178140684891101,"{'LDA__n_components': 1, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,PFBCSP,LDA,0.0035469388961791993,0.0005945483003470665,0.006870503425598144,0.001616678133734101,"{'LDA__n_components': 1, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.595625,0.11265787533501596,0.5972821622821622,0.12485011381846896,0.5925,0.1825342433627181,0.5847088951640035,0.13930250172670716
