File,method,classification,seconds_total,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,mean_test_log_loss,std_test_log_loss
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0038625311851501463,0.0016248142569163153,0.011624929904937744,0.003945713881660183,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.00350832462310791,0.00041002501349773093,0.010551087856292725,0.0011033157485432572,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0035575270652770997,0.0005802910653427009,0.010459904670715331,0.001115134059936139,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0035440778732299806,0.0004933011245697686,0.010506064891815185,0.000762936453258309,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.01}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0035541701316833497,0.000503385538696347,0.010700771808624268,0.0016145202223749988,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.1}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0032101941108703615,0.000624058498421736,0.010656843185424805,0.0012324456065997845,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-05}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.00346264123916626,0.0016219683948882698,0.010666818618774413,0.0012144163586676631,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.0001}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0031262803077697753,9.211411110777549e-05,0.010550804138183593,0.0012629120904006652,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.001}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0031682443618774414,0.0005471166594272561,0.010694983005523682,0.0015766753171697285,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.01}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,LDA,26.525887966156006,0.0031779694557189943,0.0008545253623323041,0.010516762733459473,0.0009595637268511481,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.1}",0.925,0.07180703308172534,0.9236774891774892,0.08732254441492077,0.935,0.09598176910226235,0.9253117730222994,0.07340946440676559,0.9715625,0.040767777947172935,-0.2511048719183673,0.2581706782953326
