File,method,classification,seconds_total,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,mean_test_log_loss,std_test_log_loss
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.0024105095863342285,0.0014559153509666998,0.00997511386871338,0.0025214098489758493,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.923125,0.06114467985851263,0.9398679653679655,0.07724694397612036,0.91125,0.08713315958921725,0.9217539191115043,0.06200984967064604,0.98125,0.02847010493482593,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.0027208781242370607,0.0004463624165620409,0.010111761093139649,0.002039226609551604,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.894375,0.07272325539330593,0.9327460317460319,0.08632833183141653,0.85875,0.11409288978722555,0.8884465991524816,0.07769723997275743,0.9715625,0.03797742956349205,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.0021771287918090822,0.0005185718035487539,0.009886174201965333,0.0017528088480119302,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.923125,0.06114467985851263,0.9398679653679655,0.07724694397612036,0.91125,0.08713315958921725,0.9217539191115043,0.06200984967064604,0.98125,0.02847010493482593,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.002809286117553711,0.0006629198344716772,0.010078330039978028,0.0015452571395334134,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.919375,0.0674855308566214,0.9183694083694084,0.0885713833159954,0.93125,0.08172935519138765,0.9209266794437072,0.06443590875489522,0.97265625,0.03390120930272989,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.002230205535888672,0.0006835906156932126,0.009853854179382324,0.0017511088014815807,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 1, 'SVM__kernel': 'linear'}",0.923125,0.06114467985851263,0.9398679653679655,0.07724694397612036,0.91125,0.08713315958921725,0.9217539191115043,0.06200984967064604,0.98125,0.02847010493482593,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.0027702164649963377,0.0004921594979487318,0.01017765760421753,0.0019131421270912178,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 1, 'SVM__kernel': 'rbf'}",0.660625,0.12445349281960712,0.7370901875901876,0.21966897185122905,0.6075,0.3056857046052367,0.6024432746550797,0.2103494515709058,0.84640625,0.10784770711372357,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.0025504732131958006,0.0011400631479255704,0.009789025783538819,0.0014924790284034923,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.923125,0.06114467985851263,0.9398679653679655,0.07724694397612036,0.91125,0.08713315958921725,0.9217539191115043,0.06200984967064604,0.98125,0.02847010493482593,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.003616611957550049,0.002490137150570589,0.010146224498748779,0.001298130489620346,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.894375,0.07272325539330593,0.9327460317460319,0.08632833183141653,0.85875,0.11409288978722555,0.8884465991524816,0.07769723997275743,0.9715625,0.03797742956349205,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.002413580417633057,0.0001832225026160995,0.009556653499603272,0.0013901374719443341,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.923125,0.06114467985851263,0.9398679653679655,0.07724694397612036,0.91125,0.08713315958921725,0.9217539191115043,0.06200984967064604,0.98125,0.02847010493482593,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.003077056407928467,0.0003457120432888049,0.009829647541046142,0.0010711714887706128,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.919375,0.0674855308566214,0.9183694083694084,0.0885713833159954,0.93125,0.08172935519138765,0.9209266794437072,0.06443590875489522,0.97265625,0.03390120930272989,,
Epoch/DATA3/D3S08I_S01_NF2S15CH-epo.fif,PFBCSP,SVM,22.950948476791382,0.0024712133407592774,0.0006097155317171599,0.00954944372177124,0.0012756394266208331,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 1, 'SVM__kernel': 'linear'}",0.923125,0.06114467985851263,0.9398679653679655,0.07724694397612036,0.91125,0.08713315958921725,0.9217539191115043,0.06200984967064604,0.98125,0.02847010493482593,,
