File,method,classification,seconds_total,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,mean_test_log_loss,std_test_log_loss
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.00341109037399292,0.00454547667193958,0.01573796510696411,0.009424876635379985,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 1e-05}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.002980000972747803,0.003451250948389509,0.015036559104919434,0.006946965661351462,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.0001}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0020063996315002443,0.0019686496041841773,0.010360655784606933,0.0027961822127634977,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.001}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.001785433292388916,0.0003423659206536196,0.009874470233917236,0.0018528995129170431,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.01}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0018294620513916015,0.0005762360433011449,0.009581549167633057,0.0015752947334962838,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': True, 'LDA__tol': 0.1}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0015484023094177247,0.0007331435524690256,0.0094653058052063,0.0011104945327609023,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 1e-05}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0014937996864318847,0.0005246060382184618,0.00965470552444458,0.0014632559118162036,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.0001}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0014384365081787109,0.00022855671033123804,0.009485378265380859,0.0011481521715740364,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.001}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0014781379699707032,0.00044108503447350453,0.00972205877304077,0.0017573527784665445,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.01}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,LDA,20.895321369171143,0.0014302182197570802,8.547540389457389e-05,0.009562900066375732,0.0012573512409627028,"{'LDA__n_components': None, 'LDA__solver': 'svd', 'LDA__store_covariance': False, 'LDA__tol': 0.1}",0.7953333333333334,0.10165519060912621,0.815955266955267,0.12198884138622522,0.7778571428571428,0.14678354186783105,0.7879842982095304,0.1104203568692262,0.8939285714285715,0.08329242193033175,-0.4068790341161008,0.14036458156508952
