File,method,classification,seconds_total,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,mean_test_log_loss,std_test_log_loss
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0010582232475280762,0.00021232648033429723,0.013105711936950683,0.002698017171599972,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.7846666666666667,0.11029455511895814,0.7805295815295814,0.1250495360536314,0.8069642857142856,0.1579664900850681,0.7851461296701235,0.11819686806979833,0.8432142857142858,0.10351229839186911,-3.206991552229431,2.441903003253795
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0010276174545288087,0.00014978776979396785,0.012067618370056153,0.0015165385572763633,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 3, 'KNN__weights': 'distance'}",0.7919999999999999,0.09719625049924052,0.8021962481962481,0.11140273991857128,0.7844642857142855,0.15954445273327175,0.7844219747400862,0.113453745814021,0.8508928571428569,0.0999960139511693,-3.1991421497102412,2.439394984314799
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0011117100715637208,0.0006423561447073834,0.012932295799255372,0.001346220278264051,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.7819999999999999,0.10104124570359047,0.7798787878787878,0.11321824209596737,0.80375,0.15494598713284388,0.782361218846513,0.10797734121829207,0.8675,0.09251930300521848,-1.7303177527275357,1.492558083443194
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.001007833480834961,3.0182826371735774e-05,0.012119474411010743,0.0017466426530290252,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}",0.7926666666666665,0.10236970037836175,0.7952835497835496,0.1165153146580158,0.8026785714285714,0.1530175851905624,0.7903756096844333,0.1107720702978469,0.8764285714285713,0.0920961260236902,-1.7194148805073157,1.495346205194099
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0010708427429199218,0.00045834713041781913,0.0130824613571167,0.0018856463232587786,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8093333333333331,0.10198910617207008,0.8128495670995671,0.11354977044914422,0.818392857142857,0.15076452700168175,0.8072419001706927,0.10939112351765352,0.8814285714285716,0.08878502470712558,-1.4294644036208124,1.3791044243139712
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0011890625953674316,0.0011122226987467698,0.01202991247177124,0.0012961862651019271,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.8046666666666665,0.09487067220402967,0.8053524531024528,0.10636833769378568,0.8166071428571428,0.14642541372901866,0.8028125646283542,0.10310069715608267,0.8866071428571428,0.0884379394414697,-1.420355628373183,1.382248919545578
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0011028385162353516,0.0005501835793911321,0.013228666782379151,0.0021278041301335615,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 9, 'KNN__weights': 'uniform'}",0.8033333333333332,0.10170764201594908,0.810680375180375,0.11845071593191468,0.8073214285714286,0.15023992291922778,0.8001909345384577,0.10910198442952904,0.8895535714285715,0.08436110996780448,-1.1752968359163554,1.2773731086642175
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0010714340209960938,0.0004376180880265956,0.012524969577789306,0.0031925264124853083,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 9, 'KNN__weights': 'distance'}",0.8086666666666666,0.09552428428880738,0.8058816738816738,0.10618601291027471,0.8248214285714284,0.14663954748891958,0.807600005687467,0.10315070212963981,0.8920535714285716,0.0893133439392583,-1.1721847407378838,1.2811953532909364
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0010200881958007813,4.594428487406083e-05,0.013612322807312012,0.0036598081674985143,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 12, 'KNN__weights': 'uniform'}",0.7913333333333332,0.10484061977857416,0.7772608225108225,0.11412752270321842,0.8325,0.14683697401804327,0.7966378737361711,0.10807450592384167,0.8907142857142858,0.08797357267836699,-0.940145455267087,1.1711898354389794
Epoch/DATAR/D3S02I_S01_FI4S15CH-epo.fif,CSP,KNN,22.075085639953613,0.0010895800590515136,0.0005419340779686108,0.01265620231628418,0.002033335689465092,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 12, 'KNN__weights': 'distance'}",0.8053333333333333,0.10007996802557445,0.8113575036075035,0.11436127152655337,0.8094642857142857,0.15803430185002396,0.800968991706608,0.11087231262870827,0.8919642857142857,0.08859104765431886,-0.9323827114209833,1.1734730017791246
