File,method,classification,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.003134016990661621,0.0040503010721605285,0.012012934684753418,0.008210602359221988,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.46800000000000014,0.009333333333333336,0.2533333333333333,0.25438378704451886,0.5025,0.4978014162294037,0.32262626262626265,0.315244806186831
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.003121757507324219,0.0030515962910003407,0.009828150272369385,0.005905188331132438,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.004036049842834472,0.005158926105049167,0.010667705535888672,0.007406056936794146,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.46800000000000014,0.009333333333333336,0.2533333333333333,0.25438378704451886,0.5025,0.4978014162294037,0.32262626262626265,0.315244806186831
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0036152029037475586,0.0038902717234573355,0.008986506462097168,0.0054163626576715865,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0030941057205200197,0.003920014772320126,0.008991284370422363,0.0051151072841639405,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 1, 'SVM__kernel': 'linear'}",0.46800000000000014,0.009333333333333336,0.2533333333333333,0.25438378704451886,0.5025,0.4978014162294037,0.32262626262626265,0.315244806186831
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.00341641902923584,0.0036567889948511696,0.010985844135284424,0.007332839961725372,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0043138074874877926,0.004958459168518106,0.011680238246917725,0.007322917715145558,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.4713333333333335,0.01700980109623076,0.2743333333333333,0.2731241069143802,0.505,0.4955804677345546,0.3279797979797979,0.3131588616099443
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0035170960426330567,0.003651790192069279,0.008332748413085938,0.005347190869286598,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0028807878494262694,0.002259167933955997,0.009898979663848877,0.00696641626040088,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.4713333333333335,0.01700980109623076,0.2743333333333333,0.2731241069143802,0.505,0.4955804677345546,0.3279797979797979,0.3131588616099443
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0026595926284790038,0.0014379954960329292,0.0070739459991455075,0.003135382137963242,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0021891522407531737,0.0004072238374843011,0.006441752910614013,0.0011102233300686964,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 1, 'SVM__kernel': 'linear'}",0.4713333333333335,0.01700980109623076,0.2743333333333333,0.2731241069143802,0.505,0.4955804677345546,0.3279797979797979,0.3131588616099443
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.0025910639762878416,0.0007942118854543738,0.006701877117156982,0.001685439721162696,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,CSP,SVM,0.001660165786743164,0.00024561264816820973,0.006488187313079834,0.0015056767492818625,"{'SVM__C': 0.1, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.794,0.10417719946748855,0.8192896825396824,0.12489922739414089,0.7642857142857141,0.15375819208306615,0.7826557804940157,0.11800433317907753
