File,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0108825421333313,0.039737495562795266,0.009039206504821777,0.006587123838349283,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.46800000000000014,0.009333333333333336,0.2533333333333333,0.25438378704451886,0.5025,0.4978014162294037,0.32262626262626265,0.315244806186831
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0021294546127319336,0.0012528006303263518,0.006664834022521973,0.0022904372622318753,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.001905672550201416,0.0009510388086890769,0.006818678379058838,0.0027620810260312106,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.46800000000000014,0.009333333333333336,0.2533333333333333,0.25438378704451886,0.5025,0.4978014162294037,0.32262626262626265,0.315244806186831
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.002218906879425049,0.0015656407569902679,0.006486051082611084,0.001977527392319646,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0018331480026245117,0.0006319095258286335,0.006943702697753906,0.0029216684240409947,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 1, 'SVM__kernel': 'linear'}",0.46800000000000014,0.009333333333333336,0.2533333333333333,0.25438378704451886,0.5025,0.4978014162294037,0.32262626262626265,0.315244806186831
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0021207690238952636,0.0009092329365760109,0.006777498722076416,0.002508296440839368,"{'SVM__C': 0.01, 'SVM__class_weight': None, 'SVM__gamma': 1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.002375462055206299,0.0014246322517272936,0.006573426723480225,0.002374936199294989,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.4713333333333335,0.01700980109623076,0.2743333333333333,0.2731241069143802,0.505,0.4955804677345546,0.3279797979797979,0.3131588616099443
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0025099945068359376,0.0013165177534332135,0.006977925300598145,0.0026549972310138947,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.01, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0022505784034729005,0.0007814779020617897,0.006662278175354004,0.002771046528055782,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.1, 'SVM__kernel': 'linear'}",0.4713333333333335,0.01700980109623076,0.2743333333333333,0.2731241069143802,0.505,0.4955804677345546,0.3279797979797979,0.3131588616099443
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.002656872272491455,0.0015428869379712298,0.006484391689300537,0.0016321518485746193,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 0.1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0026096487045288086,0.002070650013963962,0.006601715087890625,0.0018755817725856754,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 1, 'SVM__kernel': 'linear'}",0.4713333333333335,0.01700980109623076,0.2743333333333333,0.2731241069143802,0.505,0.4955804677345546,0.3279797979797979,0.3131588616099443
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0025655460357666016,0.001113197221108838,0.007092673778533936,0.003168886490742264,"{'SVM__C': 0.01, 'SVM__class_weight': 'balanced', 'SVM__gamma': 1, 'SVM__kernel': 'rbf'}",0.4666666666666668,1.1102230246251565e-16,0.23333333333333328,0.2333333333333333,0.5,0.5,0.3181818181818182,0.3181818181818182
Epoch/DATAQ/D3S02I_S01_FI4S15CH-epo.fif,0.0016095376014709473,0.000195487940280141,0.006343858242034912,0.0018098019703278474,"{'SVM__C': 0.1, 'SVM__class_weight': None, 'SVM__gamma': 0.01, 'SVM__kernel': 'linear'}",0.794,0.10417719946748855,0.8192896825396824,0.12489922739414089,0.7642857142857141,0.15375819208306615,0.7826557804940157,0.11800433317907753
