File,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0013480496406555176,0.0019384280955784788,0.008618743419647216,0.0019001625836623486,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.405625,0.11742517564389673,0.4005093795093794,0.13138038811271785,0.38875,0.14884450779252822,0.38916694588521217,0.1320256913431919
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010367846488952637,0.00034462392970098266,0.007657771110534668,0.0015348494493415753,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 3, 'KNN__weights': 'distance'}",0.40625,0.10950884667459519,0.39415404040404034,0.13410121530207658,0.38125,0.16429299285118645,0.3807429853428306,0.14069730574995065
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010726904869079589,0.00045184696571271183,0.008749842643737793,0.002357065087610273,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.44,0.11350936084746492,0.4286176046176046,0.14473638451991225,0.4125,0.17365554986812257,0.41296315346160545,0.14914399087000543
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010239624977111817,0.00012390402154310024,0.007479953765869141,0.001061550834054562,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}",0.43,0.11084899638697683,0.4174848484848485,0.1366006282632348,0.4075,0.17376348868505143,0.4050701970887729,0.1466009127284482
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010944604873657227,0.000620211836401695,0.008805112838745117,0.0022763693693676015,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.441875,0.1193259061352563,0.4378351370851371,0.13845872453856126,0.41875,0.14934753931685651,0.4231245563002529,0.13579441819813518
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010417318344116211,0.0003771412629098824,0.007549338340759278,0.0010150771871794736,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.419375,0.11329407255015594,0.4102037684537685,0.13873813921497408,0.38375,0.15737594320606946,0.3896373158145603,0.13698874285231588
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010101151466369628,3.0689071597172835e-05,0.008500046730041504,0.0013443677405856494,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 9, 'KNN__weights': 'uniform'}",0.414375,0.12172426576077591,0.40532215007215006,0.1324674115743529,0.395,0.1636688730333291,0.3951618195186306,0.14194249052077412
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.001169872283935547,0.0012169034675375775,0.007693231105804443,0.001276794322689027,"{'KNN__algorithm': 'auto', 'KNN__metric': 'euclidean', 'KNN__n_neighbors': 9, 'KNN__weights': 'distance'}",0.395625,0.11321129305418252,0.3858618326118327,0.13221776651749226,0.3675,0.1487657554681184,0.37122218725546896,0.13241651431890972
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010104990005493164,3.813317496393955e-05,0.008779563903808595,0.002598666438619169,"{'KNN__algorithm': 'auto', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.4325,0.10921595579401393,0.43111688311688307,0.11788814269756431,0.43375,0.1555785573271587,0.42580712751300986,0.12635735196338194
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0015063691139221192,0.002426731053078571,0.009523484706878662,0.004556041402910356,"{'KNN__algorithm': 'auto', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 3, 'KNN__weights': 'distance'}",0.41875,0.11057378758096333,0.4138982683982684,0.12744464905764985,0.41875,0.16990346523835234,0.4083676442236813,0.13795682157991943
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0012278795242309571,0.0014315432374181578,0.010870118141174317,0.005212253026957467,"{'KNN__algorithm': 'auto', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.43625,0.11523752643995794,0.4249617604617604,0.13672151552304748,0.42375,0.17579729093475813,0.41858046081885086,0.14911122342581715
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0011835002899169922,0.0016034753211647886,0.008197052478790283,0.003079877652384701,"{'KNN__algorithm': 'auto', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}",0.4225,0.10829646808645238,0.4165801420801421,0.12146766515503596,0.43,0.16800297616411444,0.4171749793034622,0.13576439761218306
Epoch/DATA4/D4SBI_S02_FI2S8ACH-epo.fif,0.0010174322128295899,3.155183553944289e-05,0.008750498294830322,0.0027762795654918465,"{'KNN__algorithm': 'auto', 'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.45,0.11110243021644486,0.4405851370851371,0.12786732472582987,0.405,0.15724185193516388,0.41606607719765604,0.13551645598332956
